name,findName,country,longitude,latitude
Carlingford,CARLINGFORD,AU,151.048874,-33.782688
Caringbah,CARINGBAH,AU,151.133331,-34.049999
Canberra,CANBERRA,AU,149.128067,-35.283459
Camberwell,CAMBERWELL,AU,145.069397,-37.842049
Caloundra,CALOUNDRA,AU,153.133331,-26.799999
Cairns,CAIRNS,AU,145.766663,-16.91667
Caboolture,CABOOLTURE,AU,152.949997,-27.08333
Burnie,BURNIE,AU,145.916672,-41.066669
Bundaberg,BUNDABERG,AU,152.350006,-24.85
Buderim,BUDERIM,AU,153.050003,-26.683331
Brunswick,BRUNSWICK,AU,144.966675,-37.76667
Broken Hill,BROKEN HILL,AU,141.433334,-31.950001
Brisbane,BRISBANE,AU,153.028091,-27.467939
Blacktown,BLACKTOWN,AU,150.916672,-33.76667
Bendigo,BENDIGO,AU,144.283325,-36.76667
Bathurst,BATHURST,AU,149.580597,-33.416649
Banora Point,BANORA POINT,AU,153.536346,-28.21298
Ballarat,BALLARAT,AU,143.849564,-37.566219
Armidale,ARMIDALE,AU,151.649994,-30.51667
Albury,ALBURY,AU,146.916672,-36.083328
Wellington,WELLINGTON,NZ,174.775574,-41.28664
Wanganui,WANGANUI,NZ,175.050003,-39.933331
Timaru,TIMARU,NZ,171.25,-44.400002
Taupo,TAUPO,NZ,176.083328,-38.683331
Pukekohe East,PUKEKOHE EAST,NZ,174.949997,-37.200001
Porirua,PORIRUA,NZ,174.850006,-41.133331
Paraparaumu,PARAPARAUMU,NZ,175.016663,-40.916672
Palmerston North,PALMERSTON NORTH,NZ,175.616669,-40.349998
North Shore,NORTH SHORE,NZ,174.75,-36.799999
New Plymouth,NEW PLYMOUTH,NZ,174.083328,-39.066669
Nelson,NELSON,NZ,173.283325,-41.283329
Napier,NAPIER,NZ,176.916672,-39.48333
Manukau City,MANUKAU CITY,NZ,174.879868,-36.992821
Mangere,MANGERE,NZ,174.798752,-36.968071
Lower Hutt,LOWER HUTT,NZ,174.916672,-41.216671
Invercargill,INVERCARGILL,NZ,168.350006,-46.400002
Hastings,HASTINGS,NZ,176.849182,-39.6381
Hamilton,HAMILTON,NZ,175.283325,-37.783329
Dunedin,DUNEDIN,NZ,170.503616,-45.874161
Christchurch,CHRISTCHURCH,NZ,172.633331,-43.533329
Auckland,AUCKLAND,NZ,174.766663,-36.866669
Suva,SUVA,FJ,178.441483,-18.141609
Nadi,NADI,FJ,177.416672,-17.799999
Lambasa,LAMBASA,FJ,179.383331,-16.41667
Levin,LEVIN,NZ,175.274994,-40.633331
Gisborne,GISBORNE,NZ,178.004166,-38.653332
Masterton,MASTERTON,NZ,175.657501,-40.959721
South Brisbane,SOUTH BRISBANE,AU,153.016663,-27.48333
Tauranga,TAURANGA,NZ,176.166672,-37.686111
Randwick,RANDWICK,AU,151.241669,-33.916672
Dee Why,DEE WHY,AU,151.300003,-33.75
Papakura,PAPAKURA,NZ,174.943924,-37.06572
Whakatane,WHAKATANE,NZ,176.985443,-37.958549
Zuwarah,ZUWARAH,LY,12.08199,32.931198
Zlitan,ZLITAN,LY,14.56874,32.467381
Zaltan,ZALTAN,LY,11.86647,32.94701
Yafran,YAFRAN,LY,12.52859,32.06329
Waddan,WADDAN,LY,16.13904,29.1614
Tarhuna,TARHUNA,LY,13.6332,32.43502
Tripoli,TRIPOLI,LY,13.18746,32.875191
Tagiura,TAGIURA,LY,13.35056,32.881672
Surt,SURT,LY,16.588659,31.20892
Surman,SURMAN,LY,12.57159,32.75668
Sabratah,SABRATAH,LY,12.48845,32.79335
Sabha,SABHA,LY,14.42832,27.037661
Nalut,NALUT,LY,10.9812,31.868481
Murzuq,MURZUQ,LY,13.91839,25.91552
Mizdah,MIZDAH,LY,12.98013,31.445141
Misratah,MISRATAH,LY,15.09254,32.375351
Hun,HUN,LY,15.94772,29.126841
Zawiya,ZAWIYA,LY,12.72778,32.75222
Ghat,GHAT,LY,10.17278,24.96472
Gharyan,GHARYAN,LY,13.02028,32.172218
Birak,BIRAK,LY,14.27138,27.549561
Bani Walid,BANI WALID,LY,13.99422,31.75662
Az Zintan,AZ ZINTAN,LY,12.25195,31.92231
Awbari,AWBARI,LY,12.78049,26.59206
Al Khums,AL KHUMS,LY,14.26191,32.648609
Al Jadid,AL JADID,LY,14.4,27.049999
Yaounde,YAOUNDE,CM,11.51667,3.86667
Yagoua,YAGOUA,CM,15.23288,10.34107
Wum,WUM,CM,10.06667,6.38333
Tonga,TONGA,CM,10.7,4.96667
Tiko,TIKO,CM,9.3699,4.0745
Tibati,TIBATI,CM,12.63333,6.46667
Tchollire,TCHOLLIRE,CM,14.1698,8.4022
Sangmelima,SANGMELIMA,CM,11.98333,2.93333
Penja,PENJA,CM,9.67987,4.63911
Obala,OBALA,CM,11.53333,4.16667
Nkoteng,NKOTENG,CM,12.03333,4.51667
Nkongsamba,NKONGSAMBA,CM,9.9404,4.9547
Ngaoundere,NGAOUNDERE,CM,13.58333,7.31667
Nanga Eboko,NANGA EBOKO,CM,12.36667,4.68333
Muyuka,MUYUKA,CM,9.4103,4.2898
Mutengene,MUTENGENE,CM,9.3144,4.0913
Mora,MORA,CM,14.14011,11.04611
Mokolo,MOKOLO,CM,13.80188,10.73978
Melong,MELONG,CM,9.96143,5.1218
Meiganga,MEIGANGA,CM,14.3,6.51667
Mbouda,MBOUDA,CM,10.25517,5.62578
Mbanga,MBANGA,CM,9.5671,4.5016
Mbandjok,MBANDJOK,CM,11.9,4.45
Mbalmayo,MBALMAYO,CM,11.5,3.51667
Maroua,MAROUA,CM,14.31592,10.59095
Manjo,MANJO,CM,9.8217,4.8428
Mamfe,MAMFE,CM,9.3123,5.754
Loum,LOUM,CM,9.7351,4.7182
Lolodorf,LOLODORF,CM,10.73333,3.23333
Limbe,LIMBE,CM,9.2149,4.0242
Lagdo,LAGDO,CM,13.73333,9.05
Kumbo,KUMBO,CM,10.66667,6.2
Kumba,KUMBA,CM,9.4469,4.6363
Kribi,KRIBI,CM,9.91667,2.95
Kousseri,KOUSSERI,CM,15.03063,12.07689
Kaele,KAELE,CM,14.45083,10.10917
Guider,GUIDER,CM,13.94861,9.93417
Garoua Boulai,GAROUA BOULAI,CM,14.55,5.88333
Garoua,GAROUA,CM,13.4,9.3
Fundong,FUNDONG,CM,10.26667,6.25
Foumbot,FOUMBOT,CM,10.6356,5.50787
Foumban,FOUMBAN,CM,10.90011,5.7291
Fontem,FONTEM,CM,9.8818,5.4685
Eseka,ESEKA,CM,10.76667,3.65
Edea,EDEA,CM,10.13333,3.8
Ebolowa,EBOLOWA,CM,11.15,2.9
Dschang,DSCHANG,CM,10.055,5.44559
Douala,DOUALA,CM,9.70428,4.04827
Dizangue,DIZANGUE,CM,9.98333,3.76667
Buea,BUEA,CM,9.241,4.1527
Bogo,BOGO,CM,14.60928,10.7336
Bertoua,BERTOUA,CM,13.68333,4.58333
Belabo,BELABO,CM,13.3,4.93333
Batouri,BATOURI,CM,14.36667,4.43333
Banyo,BANYO,CM,11.81667,6.75
Bangangte,BANGANGTE,CM,10.51975,5.14091
Bamusso,BAMUSSO,CM,8.9027,4.4591
Bamenda,BAMENDA,CM,10.15824,5.95266
Bali,BALI,CM,10.01248,5.88724
Bafoussam,BAFOUSSAM,CM,10.41786,5.47366
Bafia,BAFIA,CM,11.23333,4.75
Bafang,BAFANG,CM,10.17882,5.15625
Akonolinga,AKONOLINGA,CM,12.25,3.76667
Uige,UIGE,AO,15.06131,-7.60874
Soio,SOIO,AO,12.36894,-6.1349
Nzeto,NZETO,AO,12.8666,-7.23116
Mbanza Congo,MBANZA CONGO,AO,14.2401,-6.26703
Malanje,MALANJE,AO,16.34096,-9.54015
Luanda,LUANDA,AO,13.23432,-8.83682
Caxito,CAXITO,AO,13.66425,-8.57848
Cabinda,CABINDA,AO,12.2,-5.55
Ziguinchor,ZIGUINCHOR,SN,-16.27194,12.58333
Velingara,VELINGARA,SN,-14.11667,13.15
Tiebo,TIEBO,SN,-16.23333,14.63333
Thies Nones,THIES NONES,SN,-16.966669,14.78333
Tambacounda,TAMBACOUNDA,SN,-13.75861,13.75389
Sedhiou,SEDHIOU,SN,-15.55694,12.70806
Saint-Louis,SAINT-LOUIS,SN,-16.48962,16.017929
Richard-Toll,RICHARD-TOLL,SN,-15.70083,16.4625
Pout,POUT,SN,-17.06028,14.77389
Pourham,POURHAM,SN,-16.41667,14.35
Pikine,PIKINE,SN,-17.4,14.75
Nioro du Rip,NIORO DU RIP,SN,-15.8,13.75
Nguekokh,NGUEKOKH,SN,-17.004999,14.51278
Ndibene Dahra,NDIBENE DAHRA,SN,-15.4766,15.3338
Mekhe,MEKHE,SN,-16.621799,15.1097
Mbake,MBAKE,SN,-15.90803,14.79032
Kolda,KOLDA,SN,-14.95,12.88333
Kedougou,KEDOUGOU,SN,-12.1743,12.5579
Kayar,KAYAR,SN,-17.121111,14.91917
Kaolack,KAOLACK,SN,-16.25333,14.1825
Joal-Fadiout,JOAL-FADIOUT,SN,-16.83333,14.16667
Guinguineo,GUINGUINEO,SN,-15.95,14.26667
Grand Dakar,GRAND DAKAR,SN,-17.45528,14.70889
Dara,DARA,SN,-15.47993,15.34844
Dakar,DAKAR,SN,-17.444059,14.6937
Bignona,BIGNONA,SN,-16.226391,12.81028
Sibiti,SIBITI,CG,13.34985,-3.68192
Pointe-Noire,POINTE-NOIRE,CG,11.86352,-4.77609
Owando,OWANDO,CG,15.89988,-0.48193
Ouesso,OUESSO,CG,16.05167,1.61361
Mossendjo,MOSSENDJO,CG,12.72611,-2.95056
Madingou,MADINGOU,CG,13.55,-4.15361
Dolisie,DOLISIE,CG,12.67389,-4.19972
Loandjili,LOANDJILI,CG,11.85778,-4.75611
Kayes,KAYES,CG,13.29278,-4.16556
Impfondo,IMPFONDO,CG,18.066669,1.63806
Gamboma,GAMBOMA,CG,15.86444,-1.87639
Brazzaville,BRAZZAVILLE,CG,15.28318,-4.26583
Vila Franca de Xira,VILA FRANCA DE XIRA,PT,-8.98966,38.95525
Vialonga,VIALONGA,PT,-9.06823,38.870941
Torres Vedras,TORRES VEDRAS,PT,-9.2586,39.091091
Tomar,TOMAR,PT,-8.40924,39.60199
Sintra,SINTRA,PT,-9.37826,38.800968
Sesimbra,SESIMBRA,PT,-9.10149,38.444511
Setubal,SETUBAL,PT,-8.8882,38.524399
Sao Joao da Talha,SAO JOAO DA TALHA,PT,-9.09079,38.821831
Sao Domingos de Rana,SAO DOMINGOS DE RANA,PT,-9.3276,38.701229
Santarem,SANTAREM,PT,-8.68333,39.23333
Santa Iria da Azoia,SANTA IRIA DA AZOIA,PT,-9.08748,38.846291
Sacavem,SACAVEM,PT,-9.10801,38.792019
Rio de Mouro,RIO DE MOURO,PT,-9.3276,38.77457
Ramada,RAMADA,PT,-9.19216,38.802349
Queluz,QUELUZ,PT,-9.25451,38.756569
Quarteira,QUARTEIRA,PT,-8.10064,37.069462
Povoa de Santa Iria,POVOA DE SANTA IRIA,PT,-9.06453,38.861012
Portimao,PORTIMAO,PT,-8.53775,37.138561
Portalegre,PORTALEGRE,PT,-7.43122,39.293789
Pontinha,PONTINHA,PT,-9.19935,38.767712
Pombal,POMBAL,PT,-8.62847,39.91674
Pinhal Novo,PINHAL NOVO,PT,-8.91376,38.631062
Piedade,PIEDADE,PT,-9.15,38.666672
Peniche,PENICHE,PT,-9.38112,39.355801
Parede,PAREDE,PT,-9.35412,38.692822
Palmela,PALMELA,PT,-8.90126,38.569019
Paco de Arcos,PACO DE ARCOS,PT,-9.29143,38.69569
Olhao,OLHAO,PT,-7.8411,37.028599
Odivelas,ODIVELAS,PT,-9.1838,38.79269
Montijo,MONTIJO,PT,-8.97388,38.706749
Monsanto,MONSANTO,PT,-8.7118,39.462029
Moita,MOITA,PT,-8.99038,38.65078
Marinha Grande,MARINHA GRANDE,PT,-8.93228,39.747688
Loures,LOURES,PT,-9.16845,38.83091
Loule,LOULE,PT,-8.01968,37.137718
Lisbon,LISBON,PT,-9.13333,38.716671
Linda-a-Velha,LINDA-A-VELHA,PT,-9.2422,38.714458
Leiria,LEIRIA,PT,-8.80705,39.743622
Laranjeiro,LARANJEIRO,PT,-7.7937,37.06831
Lagos,LAGOS,PT,-8.67422,37.10202
Funchal,FUNCHAL,PT,-16.9,32.633331
Faro,FARO,PT,-7.93223,37.019371
Evora,EVORA,PT,-7.9,38.566669
Estoril,ESTORIL,PT,-9.39773,38.705711
Entroncamento,ENTRONCAMENTO,PT,-8.46667,39.466671
Corroios,CORROIOS,PT,-9.14843,38.64502
Charneca,CHARNECA,PT,-9.19149,38.62059
Castelo Branco,CASTELO BRANCO,PT,-7.49087,39.822189
Cascais,CASCAIS,PT,-9.42146,38.697899
Carnaxide,CARNAXIDE,PT,-9.24671,38.727058
Carcavelos,CARCAVELOS,PT,-9.32215,38.691051
Caparica,CAPARICA,PT,-9.2,38.666672
Camarate,CAMARATE,PT,-9.12808,38.803581
Camara de Lobos,CAMARA DE LOBOS,PT,-16.966669,32.633331
Caldas da Rainha,CALDAS DA RAINHA,PT,-9.13839,39.403259
Cacem,CACEM,PT,-9.29793,38.766979
Belas,BELAS,PT,-9.26078,38.77721
Barreiro,BARREIRO,PT,-9.0724,38.663139
Arrentela,ARRENTELA,PT,-9.1,38.616669
Amora,AMORA,PT,-9.11557,38.629608
Amadora,AMADORA,PT,-9.23083,38.753819
Almada,ALMADA,PT,-9.1569,38.67902
Alges,ALGES,PT,-9.22936,38.70245
Alcabideche,ALCABIDECHE,PT,-9.40928,38.733662
Albufeira,ALBUFEIRA,PT,-8.2503,37.088188
Zwedru,ZWEDRU,LR,-8.12806,6.06667
New Yekepa,NEW YEKEPA,LR,-8.53778,7.57944
Voinjama,VOINJAMA,LR,-9.74778,8.42194
Monrovia,MONROVIA,LR,-10.7969,6.30054
Kakata,KAKATA,LR,-10.35167,6.53
Harper,HARPER,LR,-7.71694,4.375
Greenville,GREENVILLE,LR,-9.03889,5.01111
Gbarnga,GBARNGA,LR,-9.47222,6.99556
Buchanan,BUCHANAN,LR,-10.04667,5.88083
Bensonville,BENSONVILLE,LR,-10.6125,6.44611
Zuenoula,ZUENOULA,CI,-6.04306,7.42917
Yamoussoukro,YAMOUSSOUKRO,CI,-5.27674,6.82055
Vavoua,VAVOUA,CI,-6.47778,7.38194
Toumodi,TOUMODI,CI,-5.01575,6.56128
Touba,TOUBA,CI,-7.68333,8.28333
Tengrela,TENGRELA,CI,-6.40972,10.48694
Tiassale,TIASSALE,CI,-4.82833,5.89833
Tanda,TANDA,CI,-3.17139,7.80639
Tabou,TABOU,CI,-7.3528,4.42295
Sinfra,SINFRA,CI,-5.91667,6.61667
Sassandra,SASSANDRA,CI,-6.08333,4.95
San-Pedro,SAN-PEDRO,CI,-6.6363,4.74851
Sakassou,SAKASSOU,CI,-5.29263,7.45462
Oume,OUME,CI,-5.41759,6.38309
Odienne,ODIENNE,CI,-7.56917,9.51
Mankono,MANKONO,CI,-6.18972,8.05861
Man,MAN,CI,-7.55383,7.41251
Lakota,LAKOTA,CI,-5.68833,5.85278
Korhogo,KORHOGO,CI,-5.63333,9.45
Katiola,KATIOLA,CI,-5.1,8.13333
Issia,ISSIA,CI,-6.58558,6.49224
Guiglo,GUIGLO,CI,-7.49659,6.54559
Grand-Bassam,GRAND-BASSAM,CI,-3.73884,5.2118
Affery,AFFERY,CI,-3.96028,6.315
Gagnoa,GAGNOA,CI,-5.94371,6.12926
Ferkessedougou,FERKESSEDOUGOU,CI,-5.2,9.6
Duekoue,DUEKOUE,CI,-7.34959,6.74719
Divo,DIVO,CI,-5.36,5.83972
Dimbokro,DIMBOKRO,CI,-4.70477,6.6451
Daoukro,DAOUKRO,CI,-3.9631,7.0591
Danane,DANANE,CI,-8.15498,7.25957
Daloa,DALOA,CI,-6.45022,6.87736
Dabou,DABOU,CI,-4.37685,5.32556
Boundiali,BOUNDIALI,CI,-6.48694,9.52167
Bouake,BOUAKE,CI,-5.02177,7.68949
Bouafle,BOUAFLE,CI,-5.7442,6.99041
Bonoua,BONOUA,CI,-3.59502,5.27414
Bongouanou,BONGOUANOU,CI,-4.19917,6.64861
Bondoukou,BONDOUKOU,CI,-2.8,8.03333
Bingerville,BINGERVILLE,CI,-3.88687,5.35838
Biankouma,BIANKOUMA,CI,-7.61377,7.73909
Beoumi,BEOUMI,CI,-5.57644,7.67356
Bangolo,BANGOLO,CI,-7.475,7.00694
Arrah,ARRAH,CI,-3.97222,6.66528
Anyama,ANYAMA,CI,-4.05183,5.49462
Akoupe,AKOUPE,CI,-3.90028,6.39
Agnibilekrou,AGNIBILEKROU,CI,-3.20472,7.13444
Agboville,AGBOVILLE,CI,-4.21319,5.92801
Adzope,ADZOPE,CI,-3.86194,6.10694
Adiake,ADIAKE,CI,-3.30402,5.28634
Aboisso,ABOISSO,CI,-3.20711,5.46779
Abobo,ABOBO,CI,-4.01601,5.40861
Abidjan,ABIDJAN,CI,-4.01972,5.30943
Abengourou,ABENGOUROU,CI,-3.49639,6.72972
Yendi,YENDI,GH,-0.00991,9.44272
Winneba,WINNEBA,GH,-0.62313,5.35113
Wenchi,WENCHI,GH,-2.10456,7.73916
Wa,WA,GH,-2.50192,10.06069
Teshi,TESHI,GH,-0.10722,5.58365
Tema,TEMA,GH,-0.01657,5.66698
Techiman,TECHIMAN,GH,-1.94137,7.58616
Tarkwa,TARKWA,GH,-1.98474,5.30644
Tamale,TAMALE,GH,-0.8393,9.40078
Takoradi,TAKORADI,GH,-1.75536,4.88447
Tafo,TAFO,GH,-1.61275,6.73453
Swedru,SWEDRU,GH,-0.69984,5.53711
Sunyani,SUNYANI,GH,-2.32676,7.33991
Suhum,SUHUM,GH,-0.45004,6.04089
Shama Junction,SHAMA JUNCTION,GH,-1.63011,5.00872
Sekondi-Takoradi,SEKONDI-TAKORADI,GH,-1.7137,4.934
Savelugu,SAVELUGU,GH,-0.8253,9.62441
Saltpond,SALTPOND,GH,-1.06058,5.20913
Salaga,SALAGA,GH,-0.51875,8.55083
Prestea,PRESTEA,GH,-2.14284,5.43274
Kasoa,KASOA,GH,-0.4224,5.53302
Akim Oda,AKIM ODA,GH,-0.99507,5.92313
Obuasi,OBUASI,GH,-1.66191,6.20602
Nungua,NUNGUA,GH,-0.07713,5.60106
Nsawam,NSAWAM,GH,-0.35026,5.80893
Nkawkaw,NKAWKAW,GH,-0.7662,6.55121
Navrongo,NAVRONGO,GH,-1.0921,10.89557
Mampong,MAMPONG,GH,-1.4001,7.06273
Madina,MADINA,GH,-0.16413,5.68234
Kumasi,KUMASI,GH,-1.62443,6.68848
Kpandu,KPANDU,GH,0.29306,6.99536
Konongo,KONONGO,GH,-1.21667,6.61667
Koforidua,KOFORIDUA,GH,-0.25913,6.09408
Kintampo,KINTAMPO,GH,-1.73058,8.05627
Keta,KETA,GH,0.9879,5.91793
Hohoe,HOHOE,GH,0.47362,7.15181
Ho,HO,GH,0.46667,6.6
Gbawe,GBAWE,GH,-0.31035,5.57714
Foso,FOSO,GH,-1.28657,5.70119
Elmina,ELMINA,GH,-1.34804,5.08981
Ejura,EJURA,GH,-1.35617,7.38558
Dunkwa,DUNKWA,GH,-1.77995,5.96562
Dom,DOM,GH,-0.2361,5.65003
Cape Coast,CAPE COAST,GH,-1.2466,5.10535
Bolgatanga,BOLGATANGA,GH,-0.85139,10.78556
Bibiani,BIBIANI,GH,-2.31938,6.46346
Berekum,BEREKUM,GH,-2.58404,7.4534
Begoro,BEGORO,GH,-0.37738,6.38706
Bawku,BAWKU,GH,-0.24168,11.0616
Axim,AXIM,GH,-2.24046,4.86992
Asamankese,ASAMANKESE,GH,-0.6635,5.86006
Apam,APAM,GH,-0.73711,5.28483
Anloga,ANLOGA,GH,0.89728,5.79473
Akwatia,AKWATIA,GH,-0.80876,6.04024
Agogo,AGOGO,GH,-1.08193,6.80004
Achiaman,ACHIAMAN,GH,-0.33333,5.7
Accra,ACCRA,GH,-0.1969,5.55602
Aburi,ABURI,GH,-0.17754,5.84718
Ebebiyin,EBEBIYIN,GQ,11.33528,2.15106
Malabo,MALABO,GQ,8.78333,3.75
Bata,BATA,GQ,9.76582,1.86391
Tshela,TSHELA,CD,12.93333,-4.98333
Nioki,NIOKI,CD,17.683331,-2.71667
Mushie,MUSHIE,CD,16.9,-3.01667
Mbanza-Ngungu,MBANZA-NGUNGU,CD,14.86667,-5.25
Mbandaka,MBANDAKA,CD,18.26034,0.04865
Matadi,MATADI,CD,13.45,-5.81667
Mangai,MANGAI,CD,19.533331,-4.05
Libenge,LIBENGE,CD,18.633329,3.65
Kinshasa,KINSHASA,CD,15.32146,-4.32459
Kikwit,KIKWIT,CD,18.816191,-5.04098
Kasongo-Lunda,KASONGO-LUNDA,CD,16.816669,-6.46667
Kasangulu,KASANGULU,CD,15.17083,-4.59111
Inongo,INONGO,CD,18.26667,-1.95
Gemena,GEMENA,CD,19.76667,3.25
Bulungu,BULUNGU,CD,18.6,-4.55
Bolobo,BOLOBO,CD,16.23333,-2.16667
Bandundu,BANDUNDU,CD,17.366671,-3.31667
Zuru,ZURU,NG,5.22879,11.42406
Zungeru,ZUNGERU,NG,6.15583,9.81278
Zaria,ZARIA,NG,7.7227,11.11128
Yola,YOLA,NG,12.48333,9.2
Yenagoa,YENAGOA,NG,6.26417,4.92472
Wukari,WUKARI,NG,9.78333,7.85
Wudil,WUDIL,NG,8.84505,11.81067
Warri,WARRI,NG,5.75,5.51667
Wamba,WAMBA,NG,8.6,8.93333
Uromi,UROMI,NG,6.33333,6.7
Umuahia,UMUAHIA,NG,7.48959,5.52627
Ughelli,UGHELLI,NG,6.00743,5.48986
Ugep,UGEP,NG,8.0812,5.8086
Uga,UGA,NG,7.0793,5.93576
Ubiaja,UBIAJA,NG,6.38687,6.65504
Tegina,TEGINA,NG,6.1906,10.0706
Tambawel,TAMBAWEL,NG,4.64692,12.40386
Talata Mafara,TALATA MAFARA,NG,6.05971,12.57317
Takum,TAKUM,NG,9.98333,7.26667
Suleja,SULEJA,NG,7.18083,9.17583
Sokoto,SOKOTO,NG,5.23902,13.06092
Soba,SOBA,NG,8.05749,10.98134
Saki,SAKI,NG,3.38333,8.66667
Shagamu,SHAGAMU,NG,3.64776,6.84323
Sapele,SAPELE,NG,5.67666,5.89405
Rijau,RIJAU,NG,5.25068,11.10298
Rano,RANO,NG,8.57464,11.54912
Potiskum,POTISKUM,NG,11.0694,11.7091
Port Harcourt,PORT HARCOURT,NG,7.0134,4.77742
Pindiga,PINDIGA,NG,10.93333,9.98333
Pategi,PATEGI,NG,5.75,8.73333
Pankshin,PANKSHIN,NG,9.45,9.33333
Ozubulu,OZUBULU,NG,6.84904,5.95666
Oyo,OYO,NG,3.93333,7.85
Oyan,OYAN,NG,4.76667,8.05
Owo,OWO,NG,5.58681,7.1962
Owerri,OWERRI,NG,7.03041,5.48333
Otukpa,OTUKPA,NG,7.64989,7.08921
Orita Eruwa,ORITA ERUWA,NG,3.43333,7.55
Onitsha,ONITSHA,NG,6.78845,6.14543
Ondo,ONDO,NG,4.83333,7.1
Olupona,OLUPONA,NG,4.18333,7.6
Okuta,OKUTA,NG,3.18333,9.21667
Okrika,OKRIKA,NG,7.08488,4.74159
Okigwi,OKIGWI,NG,7.35989,5.83523
Oke Mesi,OKE MESI,NG,4.91667,7.81667
Ohafia-Ifigh,OHAFIA-IFIGH,NG,7.81191,5.61455
Ogwashi-Uku,OGWASHI-UKU,NG,6.52429,6.17818
Oguta,OGUTA,NG,6.81026,5.7089
Ogoja,OGOJA,NG,8.79764,6.65471
Ogaminan,OGAMINAN,NG,6.22476,7.59464
Offa,OFFA,NG,4.71667,8.15
Ode,ODE,NG,5.7117,7.7899
Obudu,OBUDU,NG,9.17157,6.66737
Obonoma,OBONOMA,NG,6.79307,4.70844
Numan,NUMAN,NG,12.03333,9.46667
Nsukka,NSUKKA,NG,7.3927,6.8561
Nnewi,NNEWI,NG,6.91478,6.01986
Nkwerre,NKWERRE,NG,7.10627,5.75555
Nkpor,NKPOR,NG,6.84458,6.15164
Nguru,NGURU,NG,10.4526,12.8791
Nassarawa,NASSARAWA,NG,7.72417,8.52944
Nafada,NAFADA,NG,11.3327,11.0956
Mubi,MUBI,NG,13.26436,10.26761
Moriki,MORIKI,NG,6.48754,12.87405
Mongonu,MONGONU,NG,13.60792,12.67863
Mokwa,MOKWA,NG,5.05,9.28333
Modakeke,MODAKEKE,NG,4.26667,7.38333
Minna,MINNA,NG,6.55694,9.61389
Marte,MARTE,NG,13.8246,12.36113
Malumfashi,MALUMFASHI,NG,7.62175,11.78529
Makurdi,MAKURDI,NG,8.5121,7.7411
Maiduguri,MAIDUGURI,NG,13.16027,11.84644
Magumeri,MAGUMERI,NG,12.8274,12.1131
Lokoja,LOKOJA,NG,6.743,7.80236
Lere,LERE,NG,8.57262,10.38697
Lapai,LAPAI,NG,6.56667,9.05
Lalupon,LALUPON,NG,4.06667,7.46667
Lagos,LAGOS,NG,3.39583,6.45306
Lafiagi,LAFIAGI,NG,5.41667,8.86667
Lafia,LAFIA,NG,8.51667,8.48333
Kwale,KWALE,NG,6.43741,5.70632
Kumo,KUMO,NG,11.21217,10.04469
Kumagunnam,KUMAGUNNAM,NG,10.63423,13.15514
Kukawa,KUKAWA,NG,13.56058,12.92342
Kontagora,KONTAGORA,NG,5.46949,10.39989
Kishi,KISHI,NG,3.85,9.08333
Keffi,KEFFI,NG,7.87361,8.84861
Kaura Namoda,KAURA NAMODA,NG,6.57791,12.58979
Katsina Ala,KATSINA ALA,NG,9.28333,7.16667
Katsina,KATSINA,NG,7.60063,12.98943
Kari,KARI,NG,10.561,11.2471
Kano,KANO,NG,8.51672,12.00012
Kamba,KAMBA,NG,3.65761,11.84864
Kaiama,KAIAMA,NG,3.94806,9.6225
Kagoro,KAGORO,NG,8.38333,9.6
Kafachan,KAFACHAN,NG,8.3,9.58333
Kaduna,KADUNA,NG,7.43828,10.52224
Kachia,KACHIA,NG,7.95,9.86667
Kabba,KABBA,NG,6.0731,7.82873
Jos,JOS,NG,8.9,9.91667
Jimeta,JIMETA,NG,12.46667,9.28333
Jega,JEGA,NG,4.37917,12.2175
Jebba,JEBBA,NG,4.83333,9.13333
Jalingo,JALINGO,NG,11.36667,8.88333
Iwo,IWO,NG,4.18333,7.63333
Itu,ITU,NG,7.98475,5.2004
Isieke,ISIEKE,NG,8.03524,6.37831
Ise-Ekiti,ISE-EKITI,NG,5.4281,7.4632
Isanlu Itedoijowa,ISANLU ITEDOIJOWA,NG,5.83333,8.26667
Ipoti,IPOTI,NG,5.07692,7.87377
Iperu,IPERU,NG,3.66557,6.91002
Inisa,INISA,NG,4.33333,7.85
Ilorin,ILORIN,NG,4.55,8.5
Ilobu,ILOBU,NG,4.48333,7.83333
Illela,ILLELA,NG,5.29752,13.72918
Ilesa,ILESA,NG,4.73333,7.61667
Ilaro,ILARO,NG,3.0205,6.88653
Ila Orangun,ILA ORANGUN,NG,4.9,8.01667
Ikot-Ekpene,IKOT-EKPENE,NG,7.71082,5.17938
Ikom,IKOM,NG,8.70632,5.96669
Ikirun,IKIRUN,NG,4.66667,7.91667
Ikire,IKIRE,NG,4.18333,7.35
Ikerre,IKERRE,NG,5.23225,7.49133
Ijero-Ekiti,IJERO-EKITI,NG,5.0742,7.8139
Ijebu-Ode,IJEBU-ODE,NG,3.91588,6.81609
Ijebu Ijesha,IJEBU IJESHA,NG,4.81667,7.68333
Ijebu-Igbo,IJEBU-IGBO,NG,4.00329,6.9798
Ihiala,IHIALA,NG,6.86026,5.85377
Igede-Ekiti,IGEDE-EKITI,NG,5.13205,7.66676
Igbo-Ukwu,IGBO-UKWU,NG,7.02654,6.01669
Igbor,IGBOR,NG,8.6098,7.4527
Igbo Ora,IGBO ORA,NG,3.28333,7.43333
